,label,code,entity
3266,4722 Ehkäisevä toimeentulotuki,2825296,KKNR
3267,4723 Täydentävän ja ehkäisevän toimeentulotuen takaisinperintä,2726512,KKNR
3268,4739 Muut avustukset kotitalouksille,2133808,KKNR
3269,4742 Avustukset yhteisöille,2147920,KKNR
3270,4800-4995 Muut toimintakulut,3446224,KKNR
3271,4800-4899 Vuokrakulut,2698288,KKNR
3272,4810 Maa- ja vesialueiden vuokrakulut,1908016,KKNR
3273,4820 Rakennusten ja huoneistojen vuokrat,2162032,KKNR
3274,4830 Koneiden ja laitteiden vuokrat,2176144,KKNR
3275,4890 Muut vuokrat,2190256,KKNR
3276,4899 Aktivoidut vuokrakulut,3036976,KKNR
3277,4900-4995 Muut kulut,2712400,KKNR
3278,4901 Jätevero,821392,KKNR
3279,4910 Muut välilliset ja välittömät verot,835504,KKNR
3280,4920 Pysyvien vastaavien hyödykkeiden luovutustappiot,849616,KKNR
3281,4921 Luottotappiot toimintatuotoista (myyntisaamiset),1089520,KKNR
3282,4930 Takaustappiot,1103632,KKNR
3283,4931 Takauskorvausten takaisinperinnät,1117744,KKNR
3284,"4940 Muut toimintakulut, erittelemättömät",1131856,KKNR
3285,4990 Aktivoidut muut kulut,1145968,KKNR
3286,5000-5499 Verotulot,3460336,KKNR
3287,5000 Kunnan tulovero,3474448,KKNR
3288,5100 Kiinteistövero,1160080,KKNR
3289,5200 Osuus yhteisöveron tuotosta,3502672,KKNR
3290,5400 Muut verotulot,3516784,KKNR
3291,5500-5899 Valtionosuudet,3530896,KKNR
3292,5501-5503 Kunnan peruspalvelujen valtionosuus,1174192,KKNR
3293,5501 Kunnan peruspalvelujen valtionosuus (ilman tasauksia),1188304,KKNR
3294,5502 Verotuloihin perustuva valtionosuuksien tasaus,1202416,KKNR
3295,5503 Järjestelmämuutoksen tasaus,1230640,KKNR
3296,5700-5899 Muut valtionosuudet,1244752,KKNR
3297,5701 Opetus- ja kulttuuritoimen muut valtionosuudet,1258864,KKNR
3298,5801 Harkinnanvarainen valtionosuuden korotus,1272976,KKNR
3299,5850 Muut erittelemättömät valtionosuudet,1287088,KKNR
3300,5890 Verotulojen menetysten kompensaatio,3290992,KKNR
3301,6000-6999 Rahoitustuotot ja -kulut + (-),510928,KKNR
3302,6000-6099 Korkotuotot,496816,KKNR
3303,6040 Korkotuotot antolainoista,1301200,KKNR
3304,6050 Muut korkotuotot,1315312,KKNR
3305,6055 Korkojohdannaisiin liittyvät korkotuotot ja -kulut (tuottoja suojaava),2895856,KKNR
3306,6100-6199 Muut rahoitustuotot,482704,KKNR
3307,6100 Osinkotuotot ja osuuspääomien korot,1329424,KKNR
3308,6115 Korvaus peruspääomasta,1343536,KKNR
3309,6116 Korvaus jäännöspääomasta,1357648,KKNR
3310,6120 Verotilitysten korot ja korotukset,1371760,KKNR
3311,6130 Viivästyskorot,1385872,KKNR
3312,6140 Peruspääoman korot kuntayhtymiltä,1399984,KKNR
3313,6150 Kurssivoitot rahoituslainoista,1414096,KKNR
3314,6160 Arvopapereiden luovutusvoitot,1428208,KKNR
3315,6169 Korkojohdannaisiin liittyvät tuotot (ei-suojaava),1442320,KKNR
3316,6170 Muut erittelemättömät rahoitustuotot,1456432,KKNR
3317,6176 Takausprovisiot,1470544,KKNR
3318,6180 Rahoitusarvopaperien arvonalentumisten oikaisut (Arvonalentumisten palautumiset),1484656,KKNR
3319,6200-6299 Korkokulut,454480,KKNR
3320,6255 Korkokulut lainoista ulkopuolisilta,2839408,KKNR
3321,6270 Korkojohdannaisiin liittyvät korkokulut ja -tuotot (kuluja suojaava),2909968,KKNR
3322,6300-6399 Muut rahoituskulut,468592,KKNR
3323,6330 Kurssitappiot rahoituslainoista,1498768,KKNR
3324,6335 Arvopapereiden luovutustappiot,1512880,KKNR
3325,6360 Arvonalentumiset vaihtuvien vastaavien rahoitusarvopapereista,1526992,KKNR
3326,6370 Arvonalentumiset pysyvien vastaavien sijoituksista (pl. toimialasijoittamisen osakkeet ja -osuudet),1541104,KKNR
3327,6379 Korkojohdannaisiin liittyvät kulut (ei-suojaava),1555216,KKNR
3328,6380 Muut erittelemättömät rahoituskulut,1569328,KKNR
3329,7000-7299 Poistot ja arvonalentumiset,3206320,KKNR
3330,7100-7199 Suunnitelman mukaiset poistot,3220432,KKNR
3331,"7170 Suunnitelman mukaiset poistot, erittelemättömät",1583440,KKNR
3332,7180 Kertaluonteiset poistot,1597552,KKNR
3333,"7190 Pysyvien vastaavien hyödykkeiden luovutusvoitot ja -tappiot (epäolennaiset, ellei muissa tuotoissa/kuluissa)",1611664,KKNR
3334,7230-7299 Arvonalentumiset,3545008,KKNR
3335,7230 Pysyvien vastaavien hyödykkeiden arvonalentumiset,1625776,KKNR
3336,7240 Muut arvonalentumiset,1639888,KKNR
3337,8000-8199 Satunnaiset erät + (-),3262768,KKNR
3338,8000-8099 Satunnaiset tuotot,3248656,KKNR
3339,"8000 Satunnaiset tuotot, pysyvien vastaavien hyödykkeiden luovutusvoitot",1654000,KKNR
3340,"8010 Satunnaiset tuotot, omistusosuuksien luovutukset",1668112,KKNR
3341,"8020 Satunnaiset tuotot, vahingonkorvaukset ja sopimussakot",1682224,KKNR
3342,8050 Muut satunnaiset tuotot,1696336,KKNR
3343,8100-8199 Satunnaiset kulut,3234544,KKNR
3344,"8100 Satunnaiset kulut, pysyvien vastaavien hyödykkeiden luovutustappiot",1710448,KKNR
3345,"8110 Satunnaiset kulut, omistusosuuksien luovutukset",1724560,KKNR
3346,"8120 Satunnaiset kulut, vahingonkorvaukset ja sopimussakot",1738672,KKNR
3347,8130 Annetut akordit ja konserniavustukset,1752784,KKNR
3348,8150 Muut satunnaiset kulut,1766896,KKNR
3349,8500-8599 Poistoeron lisäys (vähennys),3305104,KKNR
3350,8500 Poistoeron lisäys,1781008,KKNR
3351,8550 Poistoeron vähennys,1795120,KKNR
3352,8600-8699 Varausten lisäys (vähennys),1809232,KKNR
3353,8600 Varausten lisäys,1823344,KKNR
3354,8650 Varausten vähennys,1837456,KKNR
3355,8700-8759 Rahastojen lisäys (vähennys),1851568,KKNR
3356,8700 Rahastojen lisäys,1865680,KKNR
3357,8750 Rahastojen vähennys,1879792,KKNR
3358,8800-8800 Tilikauden ylijäämä (alijäämä),3573232,KKNR
3359,"8800 Tilikauden ylijäämä (alijäämä), tili",3163984,KKNR
3360,Luontoisetujen raha-arvot,525040,KKNR
3361,Palautusjärjestelmän arvonlisävero käyttötaloudesta,412144,KKNR
3362,Toimintatuotot,3319217,KKNR
3363,3000-3199 Myyntituotot,3333329,KKNR
3364,"3005 Myyntituotot, tili",3051089,KKNR
3365,3200-3299 Maksutuotot,3361553,KKNR
3366,"3295 Maksutuotot, tili",3065201,KKNR
3367,3300-3399 Tuet ja avustukset,3375665,KKNR
3368,3300 Tuet ja avustukset (muilta),2232593,KKNR
3369,3350 Tuet ja avustukset muilta kunnilta,2938193,KKNR
3370,3390 Palkkatuki,1893905,KKNR
3371,3400-3559 Muut toimintatuotot,3389777,KKNR
3372,3400-3499 Vuokratuotot,3403889,KKNR
3373,"3499 Vuokratuotot, muut",2204369,KKNR
3374,3440 Maa- ja vesialueiden vuokratuotot,2218481,KKNR
3375,3500-3559 Muut tuotot,793169,KKNR
3376,3510 Pysyvien vastaavien hyödykkeiden luovutusvoitot,779057,KKNR
3377,3521 Vakuutusyhtiöiden vahinkovakuutuskorvaukset,1922129,KKNR
3378,"3530 Muut tuotot, erittelemättömät",807281,KKNR
3379,3536 Sakot ja uhkasakot,1216529,KKNR
3380,3700-3799 Valmistus omaan käyttöön,2881745,KKNR
3381,"3710 Valmistus omaan käyttöön, tili",3079313,KKNR
3382,Toimintakulut,3418001,KKNR
3383,4000-4299 Henkilöstökulut,3276881,KKNR
3384,4000-4099 Palkat ja palkkiot,3347441,KKNR
3385,4000 Maksetut palkat ja palkkiot,2246705,KKNR
3386,4060 Jaksotetut palkat ja palkkiot,2260817,KKNR
3387,4065 Aktivoidut palkat ja palkkiot,2274929,KKNR
3388,4090 Henkilöstökorvaukset,2289041,KKNR
3389,4100-4229 Henkilösivukulut,3488561,KKNR
3390,4100-4149 Eläkekulut,3587345,KKNR
3391,4110 Eläkevakuutusmaksut,2303153,KKNR
3392,4120 Maksetut eläkkeet,2317265,KKNR
3393,4130 Jaksotetut eläkekulut,2331377,KKNR
3394,4135 Aktivoidut eläkemenot,2345489,KKNR
3395,4150-4229 Muut henkilösivukulut,4321169,KKNR
3396,"4210 Muut henkilösivukulut, erittelemättömät",2373713,KKNR
3397,4190 Jaksotetut  sosiaalivakuutusmaksut,2387825,KKNR
3398,4200 Aktivoidut sosiaalivakuutusmaksut,2401937,KKNR
3399,4300-4499 Palvelujen ostot,383921,KKNR
3400,4300-4339 Asiakaspalvelujen ostot,2416049,KKNR
3401,"4300 Asiakaspalvelujen ostot, erittelemättömät",2430161,KKNR
3402,4315 Palveluseteli,2444273,KKNR
3403,4340-4499 Muiden palvelujen ostot,2458385,KKNR
3404,4340 Asiantuntijapalvelut,2740625,KKNR
3405,4341 Toimistopalvelut,2754737,KKNR
3406,4342 ICT-palvelut,2472497,KKNR
3407,4344 Rahoitus- ja pankkipalvelut,2486609,KKNR
3408,4346 Työvoiman vuokraus,2500721,KKNR
3409,"4350 Painatukset, ilmoitukset ja markkinointi",2514833,KKNR
3410,4360 Posti- ja kuriiripalvelut,2528945,KKNR
3411,4370 Vakuutukset,2867633,KKNR
3412,4380 Puhtaanapito- ja pesulapalvelut,2543057,KKNR
3413,4390 Rakennusten ja alueiden rakentamis- ja kunnossapitopalvelut,2557169,KKNR
3414,"4400 Koneiden, kaluston ja laitteiden rakentamis- ja kunnossapitopalvelut",2571281,KKNR
3415,4410 Majoitus- ja ravitsemispalvelut,2585393,KKNR
3416,4420 Matkustus- ja kuljetuspalvelut,2599505,KKNR
3417,4430 Sosiaali- ja terveyspalvelut,2613617,KKNR
3418,4440 Koulutus- ja kulttuuripalvelut,2627729,KKNR
3419,4445 Koulutuskorvaukset työnantajille,2924081,KKNR
3420,4450 Osuus verotuskustannuksiin,2641841,KKNR
3421,4460 Muut yhteistoimintaosuudet,2655953,KKNR
3422,4470 Muut palvelut,2670065,KKNR
3423,4480 Aktivoidut palvelujen ostot,2684177,KKNR
3424,"4500-4699 Aineet, tarvikkeet ja tavarat",426257,KKNR
3425,4500-4699 Ostot tilikauden aikana,3559121,KKNR
3426,4500 Toimisto- ja koulutarvikkeet,1936241,KKNR
3427,4510 Kirjallisuus,1950353,KKNR
3428,4520 Elintarvikkeet,1964465,KKNR
3429,4530 Vaatteisto,1978577,KKNR
3430,4533 Lääkkeet,2768849,KKNR
3431,4534 Hoitotarvikkeet,2782961,KKNR
3432,4550 Puhdistusaineet ja -tarvikkeet,1992689,KKNR
3433,4560 Poltto- ja voiteluaineet,2006801,KKNR
3434,4568 Lämmitys,2020913,KKNR
3435,4569 Sähkö ja kaasu,2035025,KKNR
3436,4570 Vesi,2049137,KKNR
3437,4580 Kalusto,2063249,KKNR
3438,4590 Rakennusmateriaali,2077361,KKNR
3439,4600 Muu materiaali,2091473,KKNR
3440,"4640 Pysyviin vastaaviin aktivoidut aineet, tarvikkeet ja tavarat",2105585,KKNR
3441,4700-4799 Avustukset,3432113,KKNR
3442,4700 - 4739 Avustukset kotitalouksille,2119697,KKNR
3443,"4710 Omaishoidon tuki, hoitopalkkiot",2797073,KKNR
3444,4712 Kotihoidon tuki,2952305,KKNR
3445,4713 Kotihoidon tuen kuntalisä,2966417,KKNR
3446,4714 Yksityisen hoidon tuki,2980529,KKNR
3447,4715 Yksityisen hoidon tuen kuntalisä,2994641,KKNR
3448,4716 Osittainen hoitoraha,3008753,KKNR
3449,4717 Joustava hoitoraha,3022865,KKNR
3450,4721 Täydentävä toimeentulotuki,2811185,KKNR
3451,4722 Ehkäisevä toimeentulotuki,2825297,KKNR
3452,4723 Täydentävän ja ehkäisevän toimeentulotuen takaisinperintä,2726513,KKNR
3453,4739 Muut avustukset kotitalouksille,2133809,KKNR
3454,4742 Avustukset yhteisöille,2147921,KKNR
3455,4800-4995 Muut toimintakulut,3446225,KKNR
3456,4800-4899 Vuokrakulut,2698289,KKNR
3457,4810 Maa- ja vesialueiden vuokrakulut,1908017,KKNR
3458,4820 Rakennusten ja huoneistojen vuokrat,2162033,KKNR
3459,4830 Koneiden ja laitteiden vuokrat,2176145,KKNR
3460,4890 Muut vuokrat,2190257,KKNR
3461,4899 Aktivoidut vuokrakulut,3036977,KKNR
3462,4900-4995 Muut kulut,2712401,KKNR
3463,4901 Jätevero,821393,KKNR
3464,4910 Muut välilliset ja välittömät verot,835505,KKNR
3465,4920 Pysyvien vastaavien hyödykkeiden luovutustappiot,849617,KKNR
3466,4921 Luottotappiot toimintatuotoista (myyntisaamiset),1089521,KKNR
3467,4930 Takaustappiot,1103633,KKNR
3468,4931 Takauskorvausten takaisinperinnät,1117745,KKNR
3469,"4940 Muut toimintakulut, erittelemättömät",1131857,KKNR
3470,4990 Aktivoidut muut kulut,1145969,KKNR
3471,5000-5499 Verotulot,3460337,KKNR
3472,5000 Kunnan tulovero,3474449,KKNR
3473,5100 Kiinteistövero,1160081,KKNR
3474,5200 Osuus yhteisöveron tuotosta,3502673,KKNR
3475,5400 Muut verotulot,3516785,KKNR
3476,5500-5899 Valtionosuudet,3530897,KKNR
3477,5501-5503 Kunnan peruspalvelujen valtionosuus,1174193,KKNR
3478,5501 Kunnan peruspalvelujen valtionosuus (ilman tasauksia),1188305,KKNR
3479,5502 Verotuloihin perustuva valtionosuuksien tasaus,1202417,KKNR
3480,5503 Järjestelmämuutoksen tasaus,1230641,KKNR
3481,5700-5899 Muut valtionosuudet,1244753,KKNR
3482,5701 Opetus- ja kulttuuritoimen muut valtionosuudet,1258865,KKNR
3483,5801 Harkinnanvarainen valtionosuuden korotus,1272977,KKNR
3484,5850 Muut erittelemättömät valtionosuudet,1287089,KKNR
3485,5890 Verotulojen menetysten kompensaatio,3290993,KKNR
3486,6000-6999 Rahoitustuotot ja -kulut + (-),510929,KKNR
3487,6000-6099 Korkotuotot,496817,KKNR
3488,6040 Korkotuotot antolainoista,1301201,KKNR
3489,6050 Muut korkotuotot,1315313,KKNR
3490,6055 Korkojohdannaisiin liittyvät korkotuotot ja -kulut (tuottoja suojaava),2895857,KKNR
3491,6100-6199 Muut rahoitustuotot,482705,KKNR
3492,6100 Osinkotuotot ja osuuspääomien korot,1329425,KKNR
3493,6115 Korvaus peruspääomasta,1343537,KKNR
3494,6116 Korvaus jäännöspääomasta,1357649,KKNR
3495,6120 Verotilitysten korot ja korotukset,1371761,KKNR
3496,6130 Viivästyskorot,1385873,KKNR
3497,6140 Peruspääoman korot kuntayhtymiltä,1399985,KKNR
3498,6150 Kurssivoitot rahoituslainoista,1414097,KKNR
3499,6160 Arvopapereiden luovutusvoitot,1428209,KKNR
3500,6169 Korkojohdannaisiin liittyvät tuotot (ei-suojaava),1442321,KKNR
3501,6170 Muut erittelemättömät rahoitustuotot,1456433,KKNR
3502,6176 Takausprovisiot,1470545,KKNR
3503,6180 Rahoitusarvopaperien arvonalentumisten oikaisut (Arvonalentumisten palautumiset),1484657,KKNR
3504,6200-6299 Korkokulut,454481,KKNR
3505,6255 Korkokulut lainoista ulkopuolisilta,2839409,KKNR
3506,6270 Korkojohdannaisiin liittyvät korkokulut ja -tuotot (kuluja suojaava),2909969,KKNR
3507,6300-6399 Muut rahoituskulut,468593,KKNR
3508,6330 Kurssitappiot rahoituslainoista,1498769,KKNR
3509,6335 Arvopapereiden luovutustappiot,1512881,KKNR
3510,6360 Arvonalentumiset vaihtuvien vastaavien rahoitusarvopapereista,1526993,KKNR
3511,6370 Arvonalentumiset pysyvien vastaavien sijoituksista (pl. toimialasijoittamisen osakkeet ja -osuudet),1541105,KKNR
3512,6379 Korkojohdannaisiin liittyvät kulut (ei-suojaava),1555217,KKNR
3513,6380 Muut erittelemättömät rahoituskulut,1569329,KKNR
3514,7000-7299 Poistot ja arvonalentumiset,3206321,KKNR
3515,7100-7199 Suunnitelman mukaiset poistot,3220433,KKNR
3516,"7170 Suunnitelman mukaiset poistot, erittelemättömät",1583441,KKNR
3517,7180 Kertaluonteiset poistot,1597553,KKNR
3518,"7190 Pysyvien vastaavien hyödykkeiden luovutusvoitot ja -tappiot (epäolennaiset, ellei muissa tuotoissa/kuluissa)",1611665,KKNR
3519,7230-7299 Arvonalentumiset,3545009,KKNR
3520,7230 Pysyvien vastaavien hyödykkeiden arvonalentumiset,1625777,KKNR
3521,7240 Muut arvonalentumiset,1639889,KKNR
3522,8000-8199 Satunnaiset erät + (-),3262769,KKNR
3523,8000-8099 Satunnaiset tuotot,3248657,KKNR
3524,"8000 Satunnaiset tuotot, pysyvien vastaavien hyödykkeiden luovutusvoitot",1654001,KKNR
3525,"8010 Satunnaiset tuotot, omistusosuuksien luovutukset",1668113,KKNR
3526,"8020 Satunnaiset tuotot, vahingonkorvaukset ja sopimussakot",1682225,KKNR
3527,8050 Muut satunnaiset tuotot,1696337,KKNR
3528,8100-8199 Satunnaiset kulut,3234545,KKNR
3529,"8100 Satunnaiset kulut, pysyvien vastaavien hyödykkeiden luovutustappiot",1710449,KKNR
3530,"8110 Satunnaiset kulut, omistusosuuksien luovutukset",1724561,KKNR
3531,"8120 Satunnaiset kulut, vahingonkorvaukset ja sopimussakot",1738673,KKNR
3532,8130 Annetut akordit ja konserniavustukset,1752785,KKNR
3533,8150 Muut satunnaiset kulut,1766897,KKNR
3534,8500-8599 Poistoeron lisäys (vähennys),3305105,KKNR
3535,8500 Poistoeron lisäys,1781009,KKNR
3536,8550 Poistoeron vähennys,1795121,KKNR
3537,8600-8699 Varausten lisäys (vähennys),1809233,KKNR
3538,8600 Varausten lisäys,1823345,KKNR
3539,8650 Varausten vähennys,1837457,KKNR
3540,8700-8759 Rahastojen lisäys (vähennys),1851569,KKNR
3541,8700 Rahastojen lisäys,1865681,KKNR
3542,8750 Rahastojen vähennys,1879793,KKNR
3543,8800-8800 Tilikauden ylijäämä (alijäämä),3573233,KKNR
3544,"8800 Tilikauden ylijäämä (alijäämä), tili",3163985,KKNR
3545,Luontoisetujen raha-arvot,525041,KKNR
3546,Palautusjärjestelmän arvonlisävero käyttötaloudesta,412145,KKNR
3547,Toimintatuotot,3319218,KKNR
3548,3000-3199 Myyntituotot,3333330,KKNR
3549,"3005 Myyntituotot, tili",3051090,KKNR
3550,3200-3299 Maksutuotot,3361554,KKNR
3551,"3295 Maksutuotot, tili",3065202,KKNR
3552,3300-3399 Tuet ja avustukset,3375666,KKNR
3553,3300 Tuet ja avustukset (muilta),2232594,KKNR
3554,3350 Tuet ja avustukset muilta kunnilta,2938194,KKNR
3555,3390 Palkkatuki,1893906,KKNR
3556,3400-3559 Muut toimintatuotot,3389778,KKNR
3557,3400-3499 Vuokratuotot,3403890,KKNR
3558,"3499 Vuokratuotot, muut",2204370,KKNR
3559,3440 Maa- ja vesialueiden vuokratuotot,2218482,KKNR
3560,3500-3559 Muut tuotot,793170,KKNR
3561,3510 Pysyvien vastaavien hyödykkeiden luovutusvoitot,779058,KKNR
3562,3521 Vakuutusyhtiöiden vahinkovakuutuskorvaukset,1922130,KKNR
3563,"3530 Muut tuotot, erittelemättömät",807282,KKNR
3564,3536 Sakot ja uhkasakot,1216530,KKNR
3565,3700-3799 Valmistus omaan käyttöön,2881746,KKNR
3566,"3710 Valmistus omaan käyttöön, tili",3079314,KKNR
3567,Toimintakulut,3418002,KKNR
3568,4000-4299 Henkilöstökulut,3276882,KKNR
3569,4000-4099 Palkat ja palkkiot,3347442,KKNR
3570,4000 Maksetut palkat ja palkkiot,2246706,KKNR
3571,4060 Jaksotetut palkat ja palkkiot,2260818,KKNR
3572,4065 Aktivoidut palkat ja palkkiot,2274930,KKNR
3573,4090 Henkilöstökorvaukset,2289042,KKNR
3574,4100-4229 Henkilösivukulut,3488562,KKNR
3575,4100-4149 Eläkekulut,3587346,KKNR
3576,4110 Eläkevakuutusmaksut,2303154,KKNR
3577,4120 Maksetut eläkkeet,2317266,KKNR
3578,4130 Jaksotetut eläkekulut,2331378,KKNR
3579,4135 Aktivoidut eläkemenot,2345490,KKNR
3580,4150-4229 Muut henkilösivukulut,4321170,KKNR
3581,"4210 Muut henkilösivukulut, erittelemättömät",2373714,KKNR
3582,4190 Jaksotetut  sosiaalivakuutusmaksut,2387826,KKNR
3583,4200 Aktivoidut sosiaalivakuutusmaksut,2401938,KKNR
3584,4300-4499 Palvelujen ostot,383922,KKNR
3585,4300-4339 Asiakaspalvelujen ostot,2416050,KKNR
3586,"4300 Asiakaspalvelujen ostot, erittelemättömät",2430162,KKNR
3587,4315 Palveluseteli,2444274,KKNR
3588,4340-4499 Muiden palvelujen ostot,2458386,KKNR
3589,4340 Asiantuntijapalvelut,2740626,KKNR
3590,4341 Toimistopalvelut,2754738,KKNR
3591,4342 ICT-palvelut,2472498,KKNR
3592,4344 Rahoitus- ja pankkipalvelut,2486610,KKNR
3593,4346 Työvoiman vuokraus,2500722,KKNR
3594,"4350 Painatukset, ilmoitukset ja markkinointi",2514834,KKNR
3595,4360 Posti- ja kuriiripalvelut,2528946,KKNR
3596,4370 Vakuutukset,2867634,KKNR
3597,4380 Puhtaanapito- ja pesulapalvelut,2543058,KKNR
3598,4390 Rakennusten ja alueiden rakentamis- ja kunnossapitopalvelut,2557170,KKNR
3599,"4400 Koneiden, kaluston ja laitteiden rakentamis- ja kunnossapitopalvelut",2571282,KKNR
3600,4410 Majoitus- ja ravitsemispalvelut,2585394,KKNR
3601,4420 Matkustus- ja kuljetuspalvelut,2599506,KKNR
3602,4430 Sosiaali- ja terveyspalvelut,2613618,KKNR
3603,4440 Koulutus- ja kulttuuripalvelut,2627730,KKNR
3604,4445 Koulutuskorvaukset työnantajille,2924082,KKNR
3605,4450 Osuus verotuskustannuksiin,2641842,KKNR
3606,4460 Muut yhteistoimintaosuudet,2655954,KKNR
3607,4470 Muut palvelut,2670066,KKNR
3608,4480 Aktivoidut palvelujen ostot,2684178,KKNR
3609,"4500-4699 Aineet, tarvikkeet ja tavarat",426258,KKNR
3610,4500-4699 Ostot tilikauden aikana,3559122,KKNR
3611,4500 Toimisto- ja koulutarvikkeet,1936242,KKNR
3612,4510 Kirjallisuus,1950354,KKNR
3613,4520 Elintarvikkeet,1964466,KKNR
3614,4530 Vaatteisto,1978578,KKNR
3615,4533 Lääkkeet,2768850,KKNR
3616,4534 Hoitotarvikkeet,2782962,KKNR
3617,4550 Puhdistusaineet ja -tarvikkeet,1992690,KKNR
3618,4560 Poltto- ja voiteluaineet,2006802,KKNR
3619,4568 Lämmitys,2020914,KKNR
3620,4569 Sähkö ja kaasu,2035026,KKNR
3621,4570 Vesi,2049138,KKNR
3622,4580 Kalusto,2063250,KKNR
3623,4590 Rakennusmateriaali,2077362,KKNR
3624,4600 Muu materiaali,2091474,KKNR
3625,"4640 Pysyviin vastaaviin aktivoidut aineet, tarvikkeet ja tavarat",2105586,KKNR
3626,4700-4799 Avustukset,3432114,KKNR
3627,4700 - 4739 Avustukset kotitalouksille,2119698,KKNR
3628,"4710 Omaishoidon tuki, hoitopalkkiot",2797074,KKNR
3629,4712 Kotihoidon tuki,2952306,KKNR
3630,4713 Kotihoidon tuen kuntalisä,2966418,KKNR
3631,4714 Yksityisen hoidon tuki,2980530,KKNR
3632,4715 Yksityisen hoidon tuen kuntalisä,2994642,KKNR
3633,4716 Osittainen hoitoraha,3008754,KKNR
3634,4717 Joustava hoitoraha,3022866,KKNR
3635,4721 Täydentävä toimeentulotuki,2811186,KKNR
3636,4722 Ehkäisevä toimeentulotuki,2825298,KKNR
3637,4723 Täydentävän ja ehkäisevän toimeentulotuen takaisinperintä,2726514,KKNR
3638,4739 Muut avustukset kotitalouksille,2133810,KKNR
3639,4742 Avustukset yhteisöille,2147922,KKNR
3640,4800-4995 Muut toimintakulut,3446226,KKNR
3641,4800-4899 Vuokrakulut,2698290,KKNR
3642,4810 Maa- ja vesialueiden vuokrakulut,1908018,KKNR
3643,4820 Rakennusten ja huoneistojen vuokrat,2162034,KKNR
3644,4830 Koneiden ja laitteiden vuokrat,2176146,KKNR
3645,4890 Muut vuokrat,2190258,KKNR
3646,4899 Aktivoidut vuokrakulut,3036978,KKNR
3647,4900-4995 Muut kulut,2712402,KKNR
3648,4901 Jätevero,821394,KKNR
3649,4910 Muut välilliset ja välittömät verot,835506,KKNR
3650,4920 Pysyvien vastaavien hyödykkeiden luovutustappiot,849618,KKNR
3651,4921 Luottotappiot toimintatuotoista (myyntisaamiset),1089522,KKNR
3652,4930 Takaustappiot,1103634,KKNR
3653,4931 Takauskorvausten takaisinperinnät,1117746,KKNR
3654,"4940 Muut toimintakulut, erittelemättömät",1131858,KKNR
3655,4990 Aktivoidut muut kulut,1145970,KKNR
3656,5000-5499 Verotulot,3460338,KKNR
3657,5000 Kunnan tulovero,3474450,KKNR
3658,5100 Kiinteistövero,1160082,KKNR
3659,5200 Osuus yhteisöveron tuotosta,3502674,KKNR
3660,5400 Muut verotulot,3516786,KKNR
3661,5500-5899 Valtionosuudet,3530898,KKNR
3662,5501-5503 Kunnan peruspalvelujen valtionosuus,1174194,KKNR
3663,5501 Kunnan peruspalvelujen valtionosuus (ilman tasauksia),1188306,KKNR
3664,5502 Verotuloihin perustuva valtionosuuksien tasaus,1202418,KKNR
3665,5503 Järjestelmämuutoksen tasaus,1230642,KKNR
3666,5700-5899 Muut valtionosuudet,1244754,KKNR
3667,5701 Opetus- ja kulttuuritoimen muut valtionosuudet,1258866,KKNR
3668,5801 Harkinnanvarainen valtionosuuden korotus,1272978,KKNR
3669,5850 Muut erittelemättömät valtionosuudet,1287090,KKNR
3670,5890 Verotulojen menetysten kompensaatio,3290994,KKNR
